ADMITTEDQUOTE,ADMITTEDVALUE,BOARDID,CLOSE,HIGH,LEGALCLOSEPRICE,LOW,MARKETPRICE2,MARKETPRICE3,MARKETPRICE3TRADESVALUE,MP2VALTRD,NUMTRADES,OPEN,SECID,SHORTNAME,TRADEDATE,TRADINGSESSION,VALUE,VOLUME,WAPRICE,WAVAL
11.977,530589428.8,TQBR,12.501,12.549,12.501,11.35,11.977,11.977,530589428.8,530589428.8,9534,11.77,MAGN,ММК,2014-11-19,3,530603552.8,44301100,11.977,
12.7,460483587.7,TQBR,12.62,12.97,12.62,12.514,12.7,12.7,460483587.7,460483587.7,8595,12.58,MAGN,ММК,2014-11-20,3,460521327.7,36260300,12.7,
12.659,310475426.3,TQBR,12.805,12.89,12.805,12.41,12.659,12.659,310475426.3,310475426.3,5473,12.743,MAGN,ММК,2014-11-21,3,310495815.1,24527900,12.659,
12.791,442248376.8,TQBR,12.501,13.2,12.501,12.202,12.791,12.791,442248376.8,442248376.8,9051,12.895,MAGN,ММК,2014-11-24,3,443098157.3,34641400,12.791,
12.327,318644770.1,TQBR,12.41,12.845,12.41,11.9,12.327,12.327,318644770.1,318644770.1,6028,12.845,MAGN,ММК,2014-11-25,3,318940205.1,25872300,12.327,
12.087,379729596.7,TQBR,12.1,13.13,12.1,11.853,12.087,12.087,379729596.7,379729596.7,7812,13.13,MAGN,ММК,2014-11-26,3,380386096.7,31467100,12.088,
11.619,502706477.6,TQBR,11.4,12.201,11.4,11.36,11.619,11.619,502706477.6,502706477.6,9738,12.201,MAGN,ММК,2014-11-27,3,502758941.9,43271000,11.619,
11.767,503962872.4,TQBR,12.481,12.481,12.481,10.9,11.767,11.767,503962872.4,503962872.4,9850,11.29,MAGN,ММК,2014-11-28,3,505947654.4,43006000,11.765,
12.72,609693044.9,TQBR,12.601,13.0,12.601,12.2,12.72,12.72,609693044.9,609693044.9,13627,12.4,MAGN,ММК,2014-12-01,3,610380004.9,47986800,12.72,
12.993,535440665.1,TQBR,13.13,13.35,13.13,12.256,12.993,12.993,535440665.1,535440665.1,9849,12.256,MAGN,ММК,2014-12-02,3,536114745.1,41265000,12.992,
13.43,370780274.2,TQBR,13.41,13.55,13.41,13.14,13.43,13.43,370780274.2,370780274.2,8041,13.4,MAGN,ММК,2014-12-03,3,371892474.2,27691200,13.43,
13.835,582347387.9,TQBR,13.819,14.217,13.819,13.41,13.835,13.835,582347387.9,582347387.9,9549,13.57,MAGN,ММК,2014-12-04,3,582417951.9,42098700,13.835,
13.541,428606788.1,TQBR,13.185,14.099,13.185,13.05,13.541,13.541,428606788.1,428606788.1,7669,13.805,MAGN,ММК,2014-12-05,3,428765545.6,31663200,13.541,
13.039,396854601.9,TQBR,12.816,13.475,12.816,12.501,13.039,13.039,396854601.9,396854601.9,7751,13.254,MAGN,ММК,2014-12-08,3,396854601.9,30435300,13.039,
12.885,485758087.3,TQBR,13.25,13.547,13.25,12.108,12.885,12.885,485758087.3,485758087.3,8497,12.87,MAGN,ММК,2014-12-09,3,486108151.3,37725500,12.885,
13.547,258024146.6,TQBR,13.45,13.731,13.45,13.305,13.547,13.547,258024146.6,258024146.6,4914,13.305,MAGN,ММК,2014-12-10,3,258153205.1,19055600,13.547,
13.205,312702381.3,TQBR,12.877,13.65,12.877,12.83,13.205,13.205,312702381.3,312702381.3,6716,13.498,MAGN,ММК,2014-12-11,3,312703731.1,23680300,13.205,
13.058,245773936.2,TQBR,13.0,13.34,13.0,12.524,13.058,13.058,245773936.2,245773936.2,4689,12.8,MAGN,ММК,2014-12-12,3,245924976.2,18833700,13.058,
13.323,465650186.7,TQBR,13.049,13.88,13.049,12.6,13.323,13.323,465650186.7,465650186.7,8075,13.002,MAGN,ММК,2014-12-15,3,465738600.3,34958700,13.323,
12.301,929671206.1,TQBR,12.8,13.399,12.8,10.831,12.301,12.301,929671206.1,929671206.1,13388,12.794,MAGN,ММК,2014-12-16,3,929854160.3,75593600,12.301,
13.122,376265709.0,TQBR,13.0,13.614,13.0,12.666,13.122,13.122,376265709.0,376265709.0,5371,12.9,MAGN,ММК,2014-12-17,3,377059059.0,28736600,13.121,
13.065,379953030.3,TQBR,13.24,13.38,13.24,12.727,13.065,13.065,379953030.3,379953030.3,5920,13.35,MAGN,ММК,2014-12-18,3,379959705.3,29081200,13.065,
12.969,364521359.6,TQBR,12.599,13.265,12.599,12.35,12.969,12.969,364521359.6,364521359.6,5145,13.115,MAGN,ММК,2014-12-19,3,364586934.6,28112500,12.969,
12.412,172150729.9,TQBR,12.45,12.574,12.45,12.019,12.412,12.412,172150729.9,172150729.9,3967,12.095,MAGN,ММК,2014-12-22,3,174712450.9,14081600,12.407,
11.742,322750121.2,TQBR,11.44,12.59,11.44,11.11,11.742,11.742,322750121.2,322750121.2,6082,12.459,MAGN,ММК,2014-12-23,3,322750121.2,27486800,11.742,
11.162,300489092.2,TQBR,11.11,11.689,11.11,10.606,11.162,11.162,300489092.2,300489092.2,5439,11.394,MAGN,ММК,2014-12-24,3,300507322.6,26922200,11.162,
10.792,217946940.4,TQBR,10.649,11.48,10.649,10.44,10.792,10.792,217946940.4,217946940.4,4289,11.105,MAGN,ММК,2014-12-25,3,217971371.4,20198000,10.792,
11.031,250279170.9,TQBR,10.978,11.428,10.978,10.583,11.031,11.031,250279170.9,250279170.9,4483,10.721,MAGN,ММК,2014-12-26,3,250417471.8,22700900,11.031,
11.048,152740339.0,TQBR,10.824,11.41,10.824,10.714,11.048,11.048,152740339.0,152740339.0,3519,11.0,MAGN,ММК,2014-12-29,3,152777739.0,13828200,11.048,
10.496,142133300.7,TQBR,10.821,10.947,10.821,10.061,10.496,10.496,142133300.7,142133300.7,3178,10.947,MAGN,ММК,2014-12-30,3,142193509.2,13547600,10.496,
